Country,Country_name,Date,Value,Variable
HUN,Hungary,2013-01-01,3.7,Non Core
HUN,Hungary,2013-02-01,2.8,Non Core
HUN,Hungary,2013-03-01,2.2,Non Core
HUN,Hungary,2013-04-01,1.7,Non Core
HUN,Hungary,2013-05-01,1.8,Non Core
HUN,Hungary,2013-06-01,1.90000000000001,Non Core
HUN,Hungary,2013-07-01,1.8,Non Core
HUN,Hungary,2013-08-01,1.3,Non Core
HUN,Hungary,2013-09-01,1.40000000000001,Non Core
HUN,Hungary,2013-10-01,0.900000000000006,Non Core
HUN,Hungary,2013-11-01,0.900000000000006,Non Core
HUN,Hungary,2013-12-01,0.400000000000006,Non Core
HUN,Hungary,2014-01-01,0,Non Core
HUN,Hungary,2014-02-01,0.0999999999999943,Non Core
HUN,Hungary,2014-03-01,0.0999999999999943,Non Core
HUN,Hungary,2014-04-01,-0.0999999999999943,Non Core
HUN,Hungary,2014-05-01,-0.0999999999999943,Non Core
HUN,Hungary,2014-06-01,-0.299999999999997,Non Core
HUN,Hungary,2014-07-01,0.0999999999999943,Non Core
HUN,Hungary,2014-08-01,0.200000000000003,Non Core
HUN,Hungary,2014-09-01,-0.5,Non Core
HUN,Hungary,2014-10-01,-0.400000000000006,Non Core
HUN,Hungary,2014-11-01,-0.700000000000003,Non Core
HUN,Hungary,2014-12-01,-0.900000000000006,Non Core
HUN,Hungary,2015-01-01,-1.40000000000001,Non Core
HUN,Hungary,2015-02-01,-1,Non Core
HUN,Hungary,2015-03-01,-0.599999999999994,Non Core
HUN,Hungary,2015-04-01,-0.299999999999997,Non Core
HUN,Hungary,2015-05-01,0.5,Non Core
HUN,Hungary,2015-06-01,0.599999999999994,Non Core
HUN,Hungary,2015-07-01,0.400000000000006,Non Core
HUN,Hungary,2015-08-01,0,Non Core
HUN,Hungary,2015-09-01,-0.400000000000006,Non Core
HUN,Hungary,2015-10-01,0.0999999999999943,Non Core
HUN,Hungary,2015-11-01,0.5,Non Core
HUN,Hungary,2015-12-01,0.900000000000006,Non Core
HUN,Hungary,2016-01-01,0.900000000000006,Non Core
HUN,Hungary,2016-02-01,0.299999999999997,Non Core
HUN,Hungary,2016-03-01,-0.200000000000003,Non Core
HUN,Hungary,2016-04-01,0.200000000000003,Non Core
HUN,Hungary,2016-05-01,-0.200000000000003,Non Core
HUN,Hungary,2016-06-01,-0.200000000000003,Non Core
HUN,Hungary,2016-07-01,-0.299999999999997,Non Core
HUN,Hungary,2016-08-01,-0.0999999999999943,Non Core
HUN,Hungary,2016-09-01,0.599999999999994,Non Core
HUN,Hungary,2016-10-01,1,Non Core
HUN,Hungary,2016-11-01,1.09999999999999,Non Core
HUN,Hungary,2016-12-01,1.8,Non Core
HUN,Hungary,2017-01-01,2.3,Non Core
HUN,Hungary,2017-02-01,2.90000000000001,Non Core
HUN,Hungary,2017-03-01,2.7,Non Core
HUN,Hungary,2017-04-01,2.2,Non Core
HUN,Hungary,2017-05-01,2.09999999999999,Non Core
HUN,Hungary,2017-06-01,1.90000000000001,Non Core
HUN,Hungary,2017-07-01,2.09999999999999,Non Core
HUN,Hungary,2017-08-01,2.59999999999999,Non Core
HUN,Hungary,2017-09-01,2.5,Non Core
HUN,Hungary,2017-10-01,2.2,Non Core
HUN,Hungary,2017-11-01,2.5,Non Core
HUN,Hungary,2017-12-01,2.09999999999999,Non Core
HUN,Hungary,2018-01-01,2.09999999999999,Non Core
HUN,Hungary,2018-02-01,1.90000000000001,Non Core
HUN,Hungary,2018-03-01,2,Non Core
HUN,Hungary,2018-04-01,2.3,Non Core
HUN,Hungary,2018-05-01,2.8,Non Core
HUN,Hungary,2018-06-01,3.09999999999999,Non Core
HUN,Hungary,2018-07-01,3.40000000000001,Non Core
HUN,Hungary,2018-08-01,3.40000000000001,Non Core
HUN,Hungary,2018-09-01,3.59999999999999,Non Core
HUN,Hungary,2018-10-01,3.8,Non Core
HUN,Hungary,2018-11-01,3.1,Non Core
HUN,Hungary,2018-12-01,2.7,Non Core
HUN,Hungary,2019-01-01,2.7,Non Core
HUN,Hungary,2019-02-01,3.1,Non Core
HUN,Hungary,2019-03-01,3.7,Non Core
HUN,Hungary,2019-04-01,3.9,Non Core
HUN,Hungary,2019-05-01,3.9,Non Core
HUN,Hungary,2019-06-01,3.4,Non Core
HUN,Hungary,2019-07-01,3.3,Non Core
HUN,Hungary,2019-08-01,3.1,Non Core
HUN,Hungary,2019-09-01,2.8,Non Core
HUN,Hungary,2019-10-01,2.9,Non Core
HUN,Hungary,2019-11-01,3.4,Non Core
HUN,Hungary,2019-12-01,4,Non Core
HUN,Hungary,2020-01-01,4.7,Non Core
HUN,Hungary,2020-02-01,4.4,Non Core
HUN,Hungary,2020-03-01,3.9,Non Core
HUN,Hungary,2020-04-01,2.4,Non Core
HUN,Hungary,2020-05-01,2.2,Non Core
HUN,Hungary,2020-06-01,2.9,Non Core
HUN,Hungary,2020-07-01,3.8,Non Core
HUN,Hungary,2020-08-01,3.9,Non Core
HUN,Hungary,2020-09-01,3.4,Non Core
HUN,Hungary,2020-10-01,3,Non Core
HUN,Hungary,2020-11-01,2.7,Non Core
HUN,Hungary,2020-12-01,2.7,Non Core
HUN,Hungary,2021-01-01,2.7,Non Core
HUN,Hungary,2021-02-01,3.1,Non Core
HUN,Hungary,2021-03-01,3.7,Non Core
HUN,Hungary,2021-04-01,5.1,Non Core
HUN,Hungary,2021-05-01,5.1,Non Core
HUN,Hungary,2021-06-01,5.3,Non Core
HUN,Hungary,2021-07-01,4.6,Non Core
HUN,Hungary,2021-08-01,4.9,Non Core
HUN,Hungary,2021-09-01,5.5,Non Core
HUN,Hungary,2021-10-01,6.5,Non Core
HUN,Hungary,2021-11-01,7.4,Non Core
HUN,Hungary,2021-12-01,7.4,Non Core
HUN,Hungary,2022-01-01,7.9,Non Core
HUN,Hungary,2022-02-01,8.3,Non Core
HUN,Hungary,2022-03-01,8.5,Non Core
HUN,Hungary,2022-04-01,9.5,Non Core
HUN,Hungary,2022-05-01,10.7,Non Core
ISL,Iceland,2006-01-01,4.40298507462686,Non Core
ISL,Iceland,2006-02-01,4.09530900967982,Non Core
ISL,Iceland,2006-03-01,4.43458980044345,Non Core
ISL,Iceland,2006-04-01,5.45722713864308,Non Core
ISL,Iceland,2006-05-01,7.56115641215715,Non Core
ISL,Iceland,2006-06-01,8.10014727540501,Non Core
ISL,Iceland,2006-07-01,8.4026325,Non Core
ISL,Iceland,2006-08-01,8.59030837004406,Non Core
ISL,Iceland,2006-09-01,7.59219088937093,Non Core
ISL,Iceland,2006-10-01,7.11206896551724,Non Core
ISL,Iceland,2006-11-01,7.34341252699782,Non Core
ISL,Iceland,2006-12-01,7.03012912482064,Non Core
ISL,Iceland,2007-01-01,6.86204431736956,Non Core
ISL,Iceland,2007-02-01,7.36766809728181,Non Core
ISL,Iceland,2007-03-01,5.87402689313516,Non Core
ISL,Iceland,2007-04-01,5.31468531468531,Non Core
ISL,Iceland,2007-05-01,4.61750516884909,Non Core
ISL,Iceland,2007-06-01,3.9509536784741,Non Core
ISL,Iceland,2007-07-01,3.77976752547961,Non Core
ISL,Iceland,2007-08-01,3.44827586206896,Non Core
ISL,Iceland,2007-09-01,4.16666666666666,Non Core
ISL,Iceland,2007-10-01,4.49362843729043,Non Core
ISL,Iceland,2007-11-01,5.16431924882631,Non Core
ISL,Iceland,2007-12-01,5.83109919571047,Non Core
ISL,Iceland,2008-01-01,5.81939799331102,Non Core
ISL,Iceland,2008-02-01,6.84351437586335,Non Core
ISL,Iceland,2008-03-01,8.77583968755951,Non Core
ISL,Iceland,2008-04-01,11.7145488184333,Non Core
ISL,Iceland,2008-05-01,12.3411903520604,Non Core
ISL,Iceland,2008-06-01,12.7600105132036,Non Core
ISL,Iceland,2008-07-01,13.5372722651808,Non Core
ISL,Iceland,2008-08-01,14.5372643217088,Non Core
ISL,Iceland,2008-09-01,14.0667655917962,Non Core
ISL,Iceland,2008-10-01,15.9015055111069,Non Core
ISL,Iceland,2008-11-01,17.1574020304057,Non Core
ISL,Iceland,2008-12-01,18.1429207684098,Non Core
ISL,Iceland,2009-01-01,18.565695258857,Non Core
ISL,Iceland,2009-02-01,17.5597442631064,Non Core
ISL,Iceland,2009-03-01,15.1740849701271,Non Core
ISL,Iceland,2009-04-01,11.885604797174,Non Core
ISL,Iceland,2009-05-01,11.6617054970634,Non Core
ISL,Iceland,2009-06-01,12.1820650476797,Non Core
ISL,Iceland,2009-07-01,11.3091928132554,Non Core
ISL,Iceland,2009-08-01,10.9093254004369,Non Core
ISL,Iceland,2009-09-01,10.8077656890434,Non Core
ISL,Iceland,2009-10-01,9.70906702241376,Non Core
ISL,Iceland,2009-11-01,8.64136750753534,Non Core
ISL,Iceland,2009-12-01,7.48544590640106,Non Core
ISL,Iceland,2010-01-01,6.59354323244691,Non Core
ISL,Iceland,2010-02-01,7.24994586493252,Non Core
ISL,Iceland,2010-03-01,8.495692097423,Non Core
ISL,Iceland,2010-04-01,8.29279160011516,Non Core
ISL,Iceland,2010-05-01,7.47864083510502,Non Core
ISL,Iceland,2010-06-01,5.6971144161099,Non Core
ISL,Iceland,2010-07-01,4.82513841670714,Non Core
ISL,Iceland,2010-08-01,4.54397115678389,Non Core
ISL,Iceland,2010-09-01,3.70306618562951,Non Core
ISL,Iceland,2010-10-01,3.33223139286538,Non Core
ISL,Iceland,2010-11-01,2.62566260101742,Non Core
ISL,Iceland,2010-12-01,2.483398182594,Non Core
ISL,Iceland,2011-01-01,1.84474644982952,Non Core
ISL,Iceland,2011-02-01,1.88381469246492,Non Core
ISL,Iceland,2011-03-01,2.28885613178875,Non Core
ISL,Iceland,2011-04-01,2.83863523388107,Non Core
ISL,Iceland,2011-05-01,3.36642974601678,Non Core
ISL,Iceland,2011-06-01,4.22710148340431,Non Core
ISL,Iceland,2011-07-01,5.01411948716855,Non Core
ISL,Iceland,2011-08-01,5.04667293239672,Non Core
ISL,Iceland,2011-09-01,5.7078749001565,Non Core
ISL,Iceland,2011-10-01,5.25885963302758,Non Core
ISL,Iceland,2011-11-01,5.22102833889754,Non Core
ISL,Iceland,2011-12-01,5.24750906900858,Non Core
ISL,Iceland,2012-01-01,6.51971158271113,Non Core
ISL,Iceland,2012-02-01,6.33639997179204,Non Core
ISL,Iceland,2012-03-01,6.43870144421645,Non Core
ISL,Iceland,2012-04-01,6.41796308534138,Non Core
ISL,Iceland,2012-05-01,5.44123330333012,Non Core
ISL,Iceland,2012-06-01,5.42248010285713,Non Core
ISL,Iceland,2012-07-01,4.55827824135582,Non Core
ISL,Iceland,2012-08-01,4.10638771005804,Non Core
ISL,Iceland,2012-09-01,4.26708174012884,Non Core
ISL,Iceland,2012-10-01,4.19972718639278,Non Core
ISL,Iceland,2012-11-01,4.5113157970637,Non Core
ISL,Iceland,2012-12-01,4.20290889238687,Non Core
ISL,Iceland,2013-01-01,4.18618602585447,Non Core
ISL,Iceland,2013-02-01,4.84308454319881,Non Core
ISL,Iceland,2013-03-01,3.9508506963123,Non Core
ISL,Iceland,2013-04-01,3.34327376229185,Non Core
ISL,Iceland,2013-05-01,3.30641606827848,Non Core
ISL,Iceland,2013-06-01,3.35581621300275,Non Core
ISL,Iceland,2013-07-01,3.83155864257728,Non Core
ISL,Iceland,2013-08-01,4.34987749252474,Non Core
ISL,Iceland,2013-09-01,3.89643354921384,Non Core
ISL,Iceland,2013-10-01,3.62636417254333,Non Core
ISL,Iceland,2013-11-01,3.6690435115957,Non Core
ISL,Iceland,2013-12-01,4.14018412191671,Non Core
ISL,Iceland,2014-01-01,3.11110791990402,Non Core
ISL,Iceland,2014-02-01,2.14399190317777,Non Core
ISL,Iceland,2014-03-01,2.18625549183445,Non Core
ISL,Iceland,2014-04-01,2.31860800131883,Non Core
ISL,Iceland,2014-05-01,2.44419028826009,Non Core
ISL,Iceland,2014-06-01,2.2378157622148,Non Core
ISL,Iceland,2014-07-01,2.35855871859235,Non Core
ISL,Iceland,2014-08-01,2.24240645867297,Non Core
ISL,Iceland,2014-09-01,1.77935895929657,Non Core
ISL,Iceland,2014-10-01,1.91015454324187,Non Core
ISL,Iceland,2014-11-01,1.03375475683847,Non Core
ISL,Iceland,2014-12-01,0.826815024743826,Non Core
ISL,Iceland,2015-01-01,0.817583515703155,Non Core
ISL,Iceland,2015-02-01,0.807168820493676,Non Core
ISL,Iceland,2015-03-01,1.58573165197004,Non Core
ISL,Iceland,2015-04-01,1.43498603004841,Non Core
ISL,Iceland,2015-05-01,1.64217962252338,Non Core
ISL,Iceland,2015-06-01,1.53041314663716,Non Core
ISL,Iceland,2015-07-01,1.87005126622906,Non Core
ISL,Iceland,2015-08-01,2.17050131975091,Non Core
ISL,Iceland,2015-09-01,1.8965344386171,Non Core
ISL,Iceland,2015-10-01,1.81593539119216,Non Core
ISL,Iceland,2015-11-01,1.99002708230231,Non Core
ISL,Iceland,2015-12-01,2.01487399072446,Non Core
ISL,Iceland,2016-01-01,2.14850320148776,Non Core
ISL,Iceland,2016-02-01,2.16855669037466,Non Core
ISL,Iceland,2016-03-01,1.50899586774944,Non Core
ISL,Iceland,2016-04-01,1.55348674778984,Non Core
ISL,Iceland,2016-05-01,1.68484443122004,Non Core
ISL,Iceland,2016-06-01,1.62918544487513,Non Core
ISL,Iceland,2016-07-01,1.13224342288235,Non Core
ISL,Iceland,2016-08-01,0.958717610751238,Non Core
ISL,Iceland,2016-09-01,1.83908262292452,Non Core
ISL,Iceland,2016-10-01,1.78054206739329,Non Core
ISL,Iceland,2016-11-01,2.08677461931738,Non Core
ISL,Iceland,2016-12-01,1.89322891507574,Non Core
ISL,Iceland,2017-01-01,1.91787543435598,Non Core
ISL,Iceland,2017-02-01,1.94829895119214,Non Core
ISL,Iceland,2017-03-01,1.63414204144818,Non Core
ISL,Iceland,2017-04-01,1.94708507753798,Non Core
ISL,Iceland,2017-05-01,1.72930594913826,Non Core
ISL,Iceland,2017-06-01,1.54389279404784,Non Core
ISL,Iceland,2017-07-01,1.82721231478857,Non Core
ISL,Iceland,2017-08-01,1.73540088773036,Non Core
ISL,Iceland,2017-09-01,1.38053153281721,Non Core
ISL,Iceland,2017-10-01,1.86325188571775,Non Core
ISL,Iceland,2017-11-01,1.73331313277917,Non Core
ISL,Iceland,2017-12-01,1.87084887463568,Non Core
ISL,Iceland,2018-01-01,2.37144192756906,Non Core
ISL,Iceland,2018-02-01,2.23722977058979,Non Core
ISL,Iceland,2018-03-01,2.75606557181147,Non Core
ISL,Iceland,2018-04-01,2.26823494684598,Non Core
ISL,Iceland,2018-05-01,1.99536846526933,Non Core
ISL,Iceland,2018-06-01,2.61825011543232,Non Core
ISL,Iceland,2018-07-01,2.70456831333836,Non Core
ISL,Iceland,2018-08-01,2.62030626770014,Non Core
ISL,Iceland,2018-09-01,2.74905733269843,Non Core
ISL,Iceland,2018-10-01,2.84447363879829,Non Core
ISL,Iceland,2018-11-01,3.26737482768493,Non Core
ISL,Iceland,2018-12-01,3.73891881638835,Non Core
ISL,Iceland,2019-01-01,3.38614089221037,Non Core
ISL,Iceland,2019-02-01,2.9806163787501,Non Core
ISL,Iceland,2019-03-01,2.93777839160243,Non Core
ISL,Iceland,2019-04-01,3.27540666582386,Non Core
ISL,Iceland,2019-05-01,3.58912159579895,Non Core
ISL,Iceland,2019-06-01,3.34410149357961,Non Core
ISL,Iceland,2019-07-01,3.06295164118327,Non Core
ISL,Iceland,2019-08-01,3.16499650545475,Non Core
ISL,Iceland,2019-09-01,2.99329679472828,Non Core
ISL,Iceland,2019-10-01,2.78440047030454,Non Core
ISL,Iceland,2019-11-01,2.6559341039731,Non Core
ISL,Iceland,2019-12-01,2.03046212634525,Non Core
ISL,Iceland,2020-01-01,1.69828635555872,Non Core
ISL,Iceland,2020-02-01,2.43864758558807,Non Core
ISL,Iceland,2020-03-01,2.13086353519986,Non Core
ISL,Iceland,2020-04-01,2.26559831559304,Non Core
ISL,Iceland,2020-05-01,2.57647256883079,Non Core
ISL,Iceland,2020-06-01,2.65081957005753,Non Core
ISL,Iceland,2020-07-01,3.02334174655416,Non Core
ISL,Iceland,2020-08-01,3.19858785268451,Non Core
ISL,Iceland,2020-09-01,3.50331786571936,Non Core
ISL,Iceland,2020-10-01,3.5703880593976,Non Core
ISL,Iceland,2020-11-01,3.49263615284824,Non Core
ISL,Iceland,2020-12-01,3.57535687586202,Non Core
ISL,Iceland,2021-01-01,4.29919011596814,Non Core
ISL,Iceland,2021-02-01,4.05250056150817,Non Core
ISL,Iceland,2021-03-01,4.33652585790214,Non Core
ISL,Iceland,2021-04-01,4.54732388268165,Non Core
ISL,Iceland,2021-05-01,4.44398694451018,Non Core
ISL,Iceland,2021-06-01,4.24624799763006,Non Core
ISL,Iceland,2021-07-01,4.26284299482089,Non Core
ISL,Iceland,2021-08-01,4.27132926829234,Non Core
ISL,Iceland,2021-09-01,4.35114738218606,Non Core
ISL,Iceland,2021-10-01,4.53730092741779,Non Core
ISL,Iceland,2021-11-01,4.84369547880778,Non Core
ISL,Iceland,2021-12-01,5.11187554455372,Non Core
ISL,Iceland,2022-01-01,5.68416637214128,Non Core
ISL,Iceland,2022-02-01,6.18776114934269,Non Core
ISL,Iceland,2022-03-01,6.66674000541627,Non Core
ISL,Iceland,2022-04-01,7.2305697950711,Non Core
ISL,Iceland,2022-05-01,7.58996226480479,Non Core
IRL,Ireland,2006-01-01,2.97823596792669,Non Core
IRL,Ireland,2006-02-01,3.17820658342793,Non Core
IRL,Ireland,2006-03-01,3.39750849377124,Non Core
IRL,Ireland,2006-04-01,3.83314543404734,Non Core
IRL,Ireland,2006-05-01,3.93258426966292,Non Core
IRL,Ireland,2006-06-01,3.80739081746921,Non Core
IRL,Ireland,2006-07-01,4.26008968609866,Non Core
IRL,Ireland,2006-08-01,4.46428571428572,Non Core
IRL,Ireland,2006-09-01,3.98230088495576,Non Core
IRL,Ireland,2006-10-01,3.87168141592921,Non Core
IRL,Ireland,2006-11-01,4.42967884828349,Non Core
IRL,Ireland,2006-12-01,4.9889135254989,Non Core
IRL,Ireland,2007-01-01,5.11679644048944,Non Core
IRL,Ireland,2007-02-01,4.84048404840483,Non Core
IRL,Ireland,2007-03-01,5.14786418400875,Non Core
IRL,Ireland,2007-04-01,4.99457111834964,Non Core
IRL,Ireland,2007-05-01,4.97297297297296,Non Core
IRL,Ireland,2007-06-01,4.96224379719524,Non Core
IRL,Ireland,2007-07-01,4.94623655913978,Non Core
IRL,Ireland,2007-08-01,4.70085470085471,Non Core
IRL,Ireland,2007-09-01,4.57446808510638,Non Core
IRL,Ireland,2007-10-01,4.89882854100106,Non Core
IRL,Ireland,2007-11-01,4.98409331919407,Non Core
IRL,Ireland,2007-12-01,4.64625131995775,Non Core
IRL,Ireland,2008-01-01,4.33862433862433,Non Core
IRL,Ireland,2008-02-01,4.82686253934944,Non Core
IRL,Ireland,2008-03-01,5,Non Core
IRL,Ireland,2008-04-01,4.34332988624612,Non Core
IRL,Ireland,2008-05-01,4.63439752832132,Non Core
IRL,Ireland,2008-06-01,4.93319630010277,Non Core
IRL,Ireland,2008-07-01,4.40573770491805,Non Core
IRL,Ireland,2008-08-01,4.38775510204081,Non Core
IRL,Ireland,2008-09-01,4.37436419125128,Non Core
IRL,Ireland,2008-10-01,3.95939086294417,Non Core
IRL,Ireland,2008-11-01,2.52525252525254,Non Core
IRL,Ireland,2008-12-01,1.10998990918264,Non Core
IRL,Ireland,2009-01-01,0,Non Core
IRL,Ireland,2009-02-01,-1.7017017017017,Non Core
IRL,Ireland,2009-03-01,-2.67857142857143,Non Core
IRL,Ireland,2009-04-01,-3.46878097125867,Non Core
IRL,Ireland,2009-05-01,-4.6259842519685,Non Core
IRL,Ireland,2009-06-01,-5.38687561214495,Non Core
IRL,Ireland,2009-07-01,-5.88812561334642,Non Core
IRL,Ireland,2009-08-01,-5.96285434995111,Non Core
IRL,Ireland,2009-09-01,-6.53021442495126,Non Core
IRL,Ireland,2009-10-01,-6.54296875,Non Core
IRL,Ireland,2009-11-01,-5.71428571428572,Non Core
IRL,Ireland,2009-12-01,-4.99001996007983,Non Core
IRL,Ireland,2010-01-01,-3.95537525354969,Non Core
IRL,Ireland,2010-02-01,-3.15682281059064,Non Core
IRL,Ireland,2010-03-01,-3.05810397553517,Non Core
IRL,Ireland,2010-04-01,-2.05338809034908,Non Core
IRL,Ireland,2010-05-01,-1.03199174406605,Non Core
IRL,Ireland,2010-06-01,-0.828157349896481,Non Core
IRL,Ireland,2010-07-01,-0.10427528675705,Non Core
IRL,Ireland,2010-08-01,0.311850311850301,Non Core
IRL,Ireland,2010-09-01,0.417101147028143,Non Core
IRL,Ireland,2010-10-01,0.731452455590387,Non Core
IRL,Ireland,2010-11-01,0.522466039707419,Non Core
IRL,Ireland,2010-12-01,1.36554621848738,Non Core
IRL,Ireland,2011-01-01,1.58394931362197,Non Core
IRL,Ireland,2011-02-01,2.10304942166141,Non Core
IRL,Ireland,2011-03-01,3.04942166140905,Non Core
IRL,Ireland,2011-04-01,3.14465408805032,Non Core
IRL,Ireland,2011-05-01,2.60688216892597,Non Core
IRL,Ireland,2011-06-01,2.71398747390398,Non Core
IRL,Ireland,2011-07-01,2.60960334029228,Non Core
IRL,Ireland,2011-08-01,2.07253886010363,Non Core
IRL,Ireland,2011-09-01,2.59605399792316,Non Core
IRL,Ireland,2011-10-01,2.80082987551866,Non Core
IRL,Ireland,2011-11-01,3.014553014553,Non Core
IRL,Ireland,2011-12-01,2.38341968911917,Non Core
IRL,Ireland,2012-01-01,2.18295218295217,Non Core
IRL,Ireland,2012-02-01,2.16271884654996,Non Core
IRL,Ireland,2012-03-01,2.24489795918368,Non Core
IRL,Ireland,2012-04-01,1.82926829268292,Non Core
IRL,Ireland,2012-05-01,1.82926829268292,Non Core
IRL,Ireland,2012-06-01,1.62601626016259,Non Core
IRL,Ireland,2012-07-01,1.62767039674467,Non Core
IRL,Ireland,2012-08-01,2.03045685279189,Non Core
IRL,Ireland,2012-09-01,1.61943319838057,Non Core
IRL,Ireland,2012-10-01,1.21089808274469,Non Core
IRL,Ireland,2012-11-01,0.80726538849648,Non Core
IRL,Ireland,2012-12-01,1.21457489878543,Non Core
IRL,Ireland,2013-01-01,1.2207527975585,Non Core
IRL,Ireland,2013-02-01,1.10887096774191,Non Core
IRL,Ireland,2013-03-01,0.499001996007996,Non Core
IRL,Ireland,2013-04-01,0.499001996007996,Non Core
IRL,Ireland,2013-05-01,0.399201596806388,Non Core
IRL,Ireland,2013-06-01,0.700000000000012,Non Core
IRL,Ireland,2013-07-01,0.70070070070069,Non Core
IRL,Ireland,2013-08-01,0.199004975124378,Non Core
IRL,Ireland,2013-09-01,0.199203187250996,Non Core
IRL,Ireland,2013-10-01,0.0997008973080869,Non Core
IRL,Ireland,2013-11-01,0.300300300300289,Non Core
IRL,Ireland,2013-12-01,0.2,Non Core
IRL,Ireland,2014-01-01,0.201005025125628,Non Core
IRL,Ireland,2014-02-01,-0.0997008973080648,Non Core
IRL,Ireland,2014-03-01,0.198609731876862,Non Core
IRL,Ireland,2014-04-01,0.297914597815282,Non Core
IRL,Ireland,2014-05-01,0.298210735586492,Non Core
IRL,Ireland,2014-06-01,0.397219463753702,Non Core
IRL,Ireland,2014-07-01,0.298210735586492,Non Core
IRL,Ireland,2014-08-01,0.397219463753702,Non Core
IRL,Ireland,2014-09-01,0.198807157057654,Non Core
IRL,Ireland,2014-10-01,0.199203187250996,Non Core
IRL,Ireland,2014-11-01,0.0998003992015858,Non Core
IRL,Ireland,2014-12-01,-0.29940119760478,Non Core
IRL,Ireland,2015-01-01,-0.601805416248747,Non Core
IRL,Ireland,2015-02-01,-0.499001996007984,Non Core
IRL,Ireland,2015-03-01,-0.594648166501509,Non Core
IRL,Ireland,2015-04-01,-0.693069306930705,Non Core
IRL,Ireland,2015-05-01,-0.198216055500496,Non Core
IRL,Ireland,2015-06-01,-0.197823936696318,Non Core
IRL,Ireland,2015-07-01,-0.198216055500496,Non Core
IRL,Ireland,2015-08-01,0,Non Core
IRL,Ireland,2015-09-01,-0.198412698412699,Non Core
IRL,Ireland,2015-10-01,-0.198807157057654,Non Core
IRL,Ireland,2015-11-01,-0.199401794616152,Non Core
IRL,Ireland,2015-12-01,0.100100100100089,Non Core
IRL,Ireland,2016-01-01,0.10090817356207,Non Core
IRL,Ireland,2016-02-01,-0.100300902708124,Non Core
IRL,Ireland,2016-03-01,-0.299102691924217,Non Core
IRL,Ireland,2016-04-01,-0.0997008973080648,Non Core
IRL,Ireland,2016-05-01,0,Non Core
IRL,Ireland,2016-06-01,0.495540138751228,Non Core
IRL,Ireland,2016-07-01,0.496524329692144,Non Core
IRL,Ireland,2016-08-01,-0.0989119683481592,Non Core
IRL,Ireland,2016-09-01,0,Non Core
IRL,Ireland,2016-10-01,-0.298804780876505,Non Core
IRL,Ireland,2016-11-01,-0.0999000999000889,Non Core
IRL,Ireland,2016-12-01,0,Non Core
IRL,Ireland,2017-01-01,0.302419354838699,Non Core
IRL,Ireland,2017-02-01,0.502008032128503,Non Core
IRL,Ireland,2017-03-01,0.700000000000012,Non Core
IRL,Ireland,2017-04-01,0.898203592814361,Non Core
IRL,Ireland,2017-05-01,0.198609731876862,Non Core
IRL,Ireland,2017-06-01,-0.394477317554241,Non Core
IRL,Ireland,2017-07-01,-0.197628458498024,Non Core
IRL,Ireland,2017-08-01,0.396039603960396,Non Core
IRL,Ireland,2017-09-01,0.198807157057654,Non Core
IRL,Ireland,2017-10-01,0.599400599400622,Non Core
IRL,Ireland,2017-11-01,0.500000000000012,Non Core
IRL,Ireland,2017-12-01,0.4,Non Core
IRL,Ireland,2018-01-01,0.201005025125628,Non Core
IRL,Ireland,2018-02-01,0.499500499500511,Non Core
IRL,Ireland,2018-03-01,0.198609731876862,Non Core
IRL,Ireland,2018-04-01,-0.395647873392659,Non Core
IRL,Ireland,2018-05-01,0.396432111000969,Non Core
IRL,Ireland,2018-06-01,0.396039603960396,Non Core
IRL,Ireland,2018-07-01,0.792079207920793,Non Core
IRL,Ireland,2018-08-01,0.690335305719911,Non Core
IRL,Ireland,2018-09-01,0.892857142857155,Non Core
IRL,Ireland,2018-10-01,0.893743793445869,Non Core
IRL,Ireland,2018-11-01,0.597014925373113,Non Core
IRL,Ireland,2018-12-01,0.697211155378476,Non Core
IRL,Ireland,2019-01-01,0.702106318956871,Non Core
IRL,Ireland,2019-02-01,0.596421471172963,Non Core
IRL,Ireland,2019-03-01,1.09018830525272,Non Core
IRL,Ireland,2019-04-01,1.68818272095332,Non Core
IRL,Ireland,2019-05-01,0.987166831194473,Non Core
IRL,Ireland,2019-06-01,1.08481262327415,Non Core
IRL,Ireland,2019-07-01,0.491159135559911,Non Core
IRL,Ireland,2019-08-01,0.685602350636642,Non Core
IRL,Ireland,2019-09-01,0.884955752212379,Non Core
IRL,Ireland,2019-10-01,0.688976377952746,Non Core
IRL,Ireland,2019-11-01,1.08803165182988,Non Core
IRL,Ireland,2019-12-01,1.28585558852622,Non Core
IRL,Ireland,2020-01-01,1.29482071713149,Non Core
IRL,Ireland,2020-02-01,1.08695652173912,Non Core
IRL,Ireland,2020-03-01,0.686274509803933,Non Core
IRL,Ireland,2020-04-01,-0.0976562500000109,Non Core
IRL,Ireland,2020-05-01,-0.488758553274672,Non Core
IRL,Ireland,2020-06-01,-0.390243902439025,Non Core
IRL,Ireland,2020-07-01,-0.391006842619724,Non Core
IRL,Ireland,2020-08-01,-0.972762645914398,Non Core
IRL,Ireland,2020-09-01,-1.16959064327485,Non Core
IRL,Ireland,2020-10-01,-1.46627565982404,Non Core
IRL,Ireland,2020-11-01,-1.07632093933465,Non Core
IRL,Ireland,2020-12-01,-0.976562500000001,Non Core
IRL,Ireland,2021-01-01,-0.196656833824976,Non Core
